species	protein_record_id	sequence_header	symbol	ensembl_gene_id	ensembl_protein_id	translation_id	orthology_type	taxonomy_level	clade	phylum	broad_clade	is_query	is_reference	length_aa	retrieval_status	header_label_source	metadata_object_id	metadata_organism_name	metadata_pub_gene_id	metadata_description	metadata_og_name	metadata_raw_header	scientific_name	common_name	species_display_label	preferred_public_gene_label	preferred_protein_name	preferred_public_label	nomenclature_leaf_label	description	biotype	canonical_translation	reviewed_status	protein_existence	uniprot_accession	uniprot_entry_id	gene_synonyms	protein_alternative_names	subcellular_locations	keyword_list	ec_numbers	alphafold_accession	alphafold_entry_id	alphafold_model_url	alphafold_source_label	metadata_error
anolis_carolinensis	anolis_carolinensis__ENSACAP00000025651	anolis_carolinensis|ProteinRecordID=anolis_carolinensis__ENSACAP00000025651|Gene=ENSACAG00000015156|EnsemblGene=ENSACAG00000015156|Protein=ENSACAP00000025651	ENSACAG00000015156	ENSACAG00000015156	ENSACAP00000025651	ENSACAP00000025651	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	327	ok	ensembl							anolis carolinensis		Anolis carolinensis	ENSACAG00000015156		ENSACAG00000015156, Anolis carolinensis	ENSACAG00000015156, Anolis carolinensis			ENSACAP00000025651			A0A803SRR1							A0A803SRR1	AF-A0A803SRR1-F1			
xiphophorus_couchianus	xiphophorus_couchianus__ENSXCOP00000011343	xiphophorus_couchianus|ProteinRecordID=xiphophorus_couchianus__ENSXCOP00000011343|Gene=ENSXCOG00000008566|EnsemblGene=ENSXCOG00000008566|Protein=ENSXCOP00000011343	ENSXCOG00000008566	ENSXCOG00000008566	ENSXCOP00000011343	ENSXCOP00000011343	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							xiphophorus couchianus	Monterrey platyfish	Monterrey platyfish	ENSXCOG00000008566		ENSXCOG00000008566, Monterrey platyfish	ENSXCOG00000008566, Monterrey platyfish			ENSXCOP00000011343			A0A3B5LGS8							A0A3B5LGS8	AF-A0A3B5LGS8-F1			
leptobrachium_leishanense	leptobrachium_leishanense__ENSLLEP00000020744	leptobrachium_leishanense|ProteinRecordID=leptobrachium_leishanense__ENSLLEP00000020744|Gene=ENSLLEG00000013114|EnsemblGene=ENSLLEG00000013114|Protein=ENSLLEP00000020744	ENSLLEG00000013114	ENSLLEG00000013114	ENSLLEP00000020744	ENSLLEP00000020744	ortholog_one2one	Tetrapoda	tetrapods	Chordata	tetrapods	False	False	335	ok	ensembl							leptobrachium leishanense	Leishan spiny toad	Leishan spiny toad	ENSLLEG00000013114		ENSLLEG00000013114, Leishan spiny toad	ENSLLEG00000013114, Leishan spiny toad			ENSLLEP00000020744			A0A8C5PG71							A0A8C5PG71	AF-A0A8C5PG71-F1			
stegastes_partitus	stegastes_partitus__ENSSPAP00000017029	stegastes_partitus|ProteinRecordID=stegastes_partitus__ENSSPAP00000017029|Gene=ENSSPAG00000012853|EnsemblGene=ENSSPAG00000012853|Protein=ENSSPAP00000017029	ENSSPAG00000012853	ENSSPAG00000012853	ENSSPAP00000017029	ENSSPAP00000017029	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							stegastes partitus	Bicolor damselfish	Bicolor damselfish	ENSSPAG00000012853		ENSSPAG00000012853, Bicolor damselfish	ENSSPAG00000012853, Bicolor damselfish			ENSSPAP00000017029														
scophthalmus_maximus	scophthalmus_maximus__ENSSMAP00000002691	scophthalmus_maximus|ProteinRecordID=scophthalmus_maximus__ENSSMAP00000002691|Gene=ENSSMAG00000001679|EnsemblGene=ENSSMAG00000001679|Protein=ENSSMAP00000002691	ENSSMAG00000001679	ENSSMAG00000001679	ENSSMAP00000002691	ENSSMAP00000002691	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							scophthalmus maximus	Turbot	Turbot	ENSSMAG00000001679		ENSSMAG00000001679, Turbot	ENSSMAG00000001679, Turbot			ENSSMAP00000002691														
pelodiscus_sinensis	pelodiscus_sinensis__ENSPSIP00000006554	pelodiscus_sinensis|ProteinRecordID=pelodiscus_sinensis__ENSPSIP00000006554|Gene=ENSPSIG00000006028|EnsemblGene=ENSPSIG00000006028|Protein=ENSPSIP00000006554	ENSPSIG00000006028	ENSPSIG00000006028	ENSPSIP00000006554	ENSPSIP00000006554	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	332	ok	ensembl							pelodiscus sinensis	Chinese softshell turtle	Chinese softshell turtle	ENSPSIG00000006028		ENSPSIG00000006028, Chinese softshell turtle	ENSPSIG00000006028, Chinese softshell turtle			ENSPSIP00000006554			K7FEU4							K7FEU4	AF-K7FEU4-F1			
dicentrarchus_labrax	dicentrarchus_labrax__ENSDLAP00005033610	dicentrarchus_labrax|ProteinRecordID=dicentrarchus_labrax__ENSDLAP00005033610|Gene=ENSDLAG00005015036|EnsemblGene=ENSDLAG00005015036|Protein=ENSDLAP00005033610	ENSDLAG00005015036	ENSDLAG00005015036	ENSDLAP00005033610	ENSDLAP00005033610	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							dicentrarchus labrax	European seabass	European seabass	ENSDLAG00005015036		ENSDLAG00005015036, European seabass	ENSDLAG00005015036, European seabass			ENSDLAP00005033610			A0A8C4NJS9							A0A8C4NJS9	AF-A0A8C4NJS9-F1			
coturnix_japonica	coturnix_japonica__ENSCJPP00005005811	coturnix_japonica|ProteinRecordID=coturnix_japonica__ENSCJPP00005005811|Gene=ENSCJPG00005005497|EnsemblGene=ENSCJPG00005005497|Protein=ENSCJPP00005005811	ENSCJPG00005005497	ENSCJPG00005005497	ENSCJPP00005005811	ENSCJPP00005005811	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	382	ok	ensembl							coturnix japonica	Japanese quail	Japanese quail	ENSCJPG00005005497		ENSCJPG00005005497, Japanese quail	ENSCJPG00005005497, Japanese quail			ENSCJPP00005005811			A0A8C2T0V0							A0A8C2T0V0	AF-A0A8C2T0V0-F1			
cottoperca_gobio	cottoperca_gobio__ENSCGOP00000018120	cottoperca_gobio|ProteinRecordID=cottoperca_gobio__ENSCGOP00000018120|Gene=ENSCGOG00000008692|EnsemblGene=ENSCGOG00000008692|Protein=ENSCGOP00000018120	ENSCGOG00000008692	ENSCGOG00000008692	ENSCGOP00000018120	ENSCGOP00000018120	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							cottoperca gobio	Channel bull blenny	Channel bull blenny	ENSCGOG00000008692		ENSCGOG00000008692, Channel bull blenny	ENSCGOG00000008692, Channel bull blenny			ENSCGOP00000018120														
seriola_dumerili	seriola_dumerili__ENSSDUP00000027419	seriola_dumerili|ProteinRecordID=seriola_dumerili__ENSSDUP00000027419|Gene=ENSSDUG00000019842|EnsemblGene=ENSSDUG00000019842|Protein=ENSSDUP00000027419	ENSSDUG00000019842	ENSSDUG00000019842	ENSSDUP00000027419	ENSSDUP00000027419	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	323	ok	ensembl							seriola dumerili	Greater amberjack	Greater amberjack	ENSSDUG00000019842		ENSSDUG00000019842, Greater amberjack	ENSSDUG00000019842, Greater amberjack			ENSSDUP00000027419			A0A3B4V9V2							A0A3B4V9V2	AF-A0A3B4V9V2-F1			
amphiprion_percula	amphiprion_percula__ENSAPEP00000032174	amphiprion_percula|ProteinRecordID=amphiprion_percula__ENSAPEP00000032174|Gene=ENSAPEG00000022850|EnsemblGene=ENSAPEG00000022850|Protein=ENSAPEP00000032174	ENSAPEG00000022850	ENSAPEG00000022850	ENSAPEP00000032174	ENSAPEP00000032174	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							amphiprion percula	Orange clownfish	Orange clownfish	ENSAPEG00000022850		ENSAPEG00000022850, Orange clownfish	ENSAPEG00000022850, Orange clownfish			ENSAPEP00000032174			A0A3P8U4B0							A0A3P8U4B0	AF-A0A3P8U4B0-F1			
mastacembelus_armatus	mastacembelus_armatus__ENSMAMP00000002668	mastacembelus_armatus|ProteinRecordID=mastacembelus_armatus__ENSMAMP00000002668|Gene=ENSMAMG00000001868|EnsemblGene=ENSMAMG00000001868|Protein=ENSMAMP00000002668	ENSMAMG00000001868	ENSMAMG00000001868	ENSMAMP00000002668	ENSMAMP00000002668	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							mastacembelus armatus	Zig-zag eel	Zig-zag eel	ENSMAMG00000001868		ENSMAMG00000001868, Zig-zag eel	ENSMAMG00000001868, Zig-zag eel			ENSMAMP00000002668			A0A3Q3KNR1							A0A3Q3KNR1	AF-A0A3Q3KNR1-F1			
chelonoidis_abingdonii	chelonoidis_abingdonii__ENSCABP00000001123	chelonoidis_abingdonii|ProteinRecordID=chelonoidis_abingdonii__ENSCABP00000001123|Gene=ENSCABG00000000941|EnsemblGene=ENSCABG00000000941|Protein=ENSCABP00000001123	ENSCABG00000000941	ENSCABG00000000941	ENSCABP00000001123	ENSCABP00000001123	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	335	ok	ensembl							chelonoidis abingdonii	Abingdon island giant tortoise	Abingdon island giant tortoise	ENSCABG00000000941		ENSCABG00000000941, Abingdon island giant tortoise	ENSCABG00000000941, Abingdon island giant tortoise			ENSCABP00000001123			A0A8C0FYI4							A0A8C0FYI4	AF-A0A8C0FYI4-F1			
oryzias_javanicus	oryzias_javanicus__ENSOJAP00000027539	oryzias_javanicus|ProteinRecordID=oryzias_javanicus__ENSOJAP00000027539|Gene=ENSOJAG00000013909|EnsemblGene=ENSOJAG00000013909|Protein=ENSOJAP00000027539	ENSOJAG00000013909	ENSOJAG00000013909	ENSOJAP00000027539	ENSOJAP00000027539	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	341	ok	ensembl							oryzias javanicus	Javanese ricefish	Javanese ricefish	ENSOJAG00000013909		ENSOJAG00000013909, Javanese ricefish	ENSOJAG00000013909, Javanese ricefish			ENSOJAP00000027539														
seriola_lalandi_dorsalis	seriola_lalandi_dorsalis__ENSSLDP00000015582	seriola_lalandi_dorsalis|ProteinRecordID=seriola_lalandi_dorsalis__ENSSLDP00000015582|Gene=ENSSLDG00000012373|EnsemblGene=ENSSLDG00000012373|Protein=ENSSLDP00000015582	ENSSLDG00000012373	ENSSLDG00000012373	ENSSLDP00000015582	ENSSLDP00000015582	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							seriola lalandi dorsalis	Yellowtail amberjack	Yellowtail amberjack	ENSSLDG00000012373		ENSSLDG00000012373, Yellowtail amberjack	ENSSLDG00000012373, Yellowtail amberjack			ENSSLDP00000015582			A0A3B4XHD3							A0A3B4XHD3	AF-A0A3B4XHD3-F1			
pundamilia_nyererei	pundamilia_nyererei__ENSPNYP00000029425	pundamilia_nyererei|ProteinRecordID=pundamilia_nyererei__ENSPNYP00000029425|Gene=ENSPNYG00000022151|EnsemblGene=ENSPNYG00000022151|Protein=ENSPNYP00000029425	ENSPNYG00000022151	ENSPNYG00000022151	ENSPNYP00000029425	ENSPNYP00000029425	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							pundamilia nyererei	Makobe Island cichlid	Makobe Island cichlid	ENSPNYG00000022151		ENSPNYG00000022151, Makobe Island cichlid	ENSPNYG00000022151, Makobe Island cichlid			ENSPNYP00000029425														
saccharomyces_cerevisiae	saccharomyces_cerevisiae__YIR035C	saccharomyces_cerevisiae|ProteinRecordID=saccharomyces_cerevisiae__YIR035C|Gene=YIR035C|EnsemblGene=YIR035C|Protein=YIR035C	YIR035C	YIR035C	YIR036C	YIR035C	ortholog_many2many	Opisthokonta	other_vertebrates	Fungi	other_vertebrates	False	False	254	ok	ensembl							Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Baker's yeast	Baker's yeast	NRE1	Benzil reductase ((S)-benzoin forming) NRE1	NRE1, Baker's yeast	NRE1, Baker's yeast	Benzil reductase ((S)-benzoin forming) NRE1		YIR035C	reviewed	1: Evidence at protein level	P40579	NRE1_YEAST		Novel reductase 1	Cytoplasm							
saccharomyces_cerevisiae	saccharomyces_cerevisiae__YIR036C	saccharomyces_cerevisiae|ProteinRecordID=saccharomyces_cerevisiae__YIR036C|Gene=YIR036C|EnsemblGene=YIR036C|Protein=YIR036C	YIR036C	YIR036C	YIR036C	YIR036C	ortholog_many2many	Opisthokonta	other_vertebrates	Fungi	other_vertebrates	False	False	263	ok	ensembl							Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Baker's yeast	Baker's yeast	IRC24	Benzil reductase ((S)-benzoin forming) IRC24	IRC24, Baker's yeast	IRC24, Baker's yeast	Benzil reductase ((S)-benzoin forming) IRC24		YIR036C	reviewed	1: Evidence at protein level	P40580	BZRD_YEAST		Increased recombination centers protein 24								
amphilophus_citrinellus	amphilophus_citrinellus__ENSACIP00000031358	amphilophus_citrinellus|ProteinRecordID=amphilophus_citrinellus__ENSACIP00000031358|Gene=ENSACIG00000024234|EnsemblGene=ENSACIG00000024234|Protein=ENSACIP00000031358	ENSACIG00000024234	ENSACIG00000024234	ENSACIP00000031358	ENSACIP00000031358	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	337	ok	ensembl							amphilophus citrinellus	Midas cichlid	Midas cichlid	ENSACIG00000024234		ENSACIG00000024234, Midas cichlid	ENSACIG00000024234, Midas cichlid			ENSACIP00000031358			A0A3Q0T539							A0A3Q0T539	AF-A0A3Q0T539-F1			
scleropages_formosus	scleropages_formosus__ENSSFOP00015053130	scleropages_formosus|ProteinRecordID=scleropages_formosus__ENSSFOP00015053130|Gene=ENSSFOG00015032508|EnsemblGene=ENSSFOG00015032508|Protein=ENSSFOP00015053130	ENSSFOG00015032508	ENSSFOG00015032508	ENSSFOP00015053130	ENSSFOP00015053130	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	335	ok	ensembl							scleropages formosus	Asian bonytongue	Asian bonytongue	ENSSFOG00015032508		ENSSFOG00015032508, Asian bonytongue	ENSSFOG00015032508, Asian bonytongue			ENSSFOP00015053130			A0A0P7V1A9							A0A0P7V1A9	AF-A0A0P7V1A9-F1			
struthio_camelus_australis	struthio_camelus_australis__ENSSCUP00000011338	struthio_camelus_australis|ProteinRecordID=struthio_camelus_australis__ENSSCUP00000011338|Gene=ENSSCUG00000008220|EnsemblGene=ENSSCUG00000008220|Protein=ENSSCUP00000011338	ENSSCUG00000008220	ENSSCUG00000008220	ENSSCUP00000011338	ENSSCUP00000011338	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	348	ok	ensembl							struthio camelus australis	African ostrich	African ostrich	ENSSCUG00000008220		ENSSCUG00000008220, African ostrich	ENSSCUG00000008220, African ostrich			ENSSCUP00000011338														
myripristis_murdjan	myripristis_murdjan__ENSMMDP00005051443	myripristis_murdjan|ProteinRecordID=myripristis_murdjan__ENSMMDP00005051443|Gene=ENSMMDG00005023245|EnsemblGene=ENSMMDG00005023245|Protein=ENSMMDP00005051443	ENSMMDG00005023245	ENSMMDG00005023245	ENSMMDP00005051443	ENSMMDP00005051443	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							myripristis murdjan	Pinecone soldierfish	Pinecone soldierfish	ENSMMDG00005023245		ENSMMDG00005023245, Pinecone soldierfish	ENSMMDG00005023245, Pinecone soldierfish			ENSMMDP00005051443			A0A668AJR9							A0A668AJR9	AF-A0A668AJR9-F1			
maylandia_zebra	maylandia_zebra__ENSMZEP00005010041	maylandia_zebra|ProteinRecordID=maylandia_zebra__ENSMZEP00005010041|Gene=ENSMZEG00005007563|EnsemblGene=ENSMZEG00005007563|Protein=ENSMZEP00005010041	ENSMZEG00005007563	ENSMZEG00005007563	ENSMZEP00005009952	ENSMZEP00005010041	ortholog_one2many	Euteleostomi	teleosts	Chordata	teleosts	False	False	335	ok	ensembl							maylandia zebra	Zebra mbuna	Zebra mbuna	ENSMZEG00005007563		ENSMZEG00005007563, Zebra mbuna	ENSMZEG00005007563, Zebra mbuna			ENSMZEP00005010041			A0A3P9BJ78							A0A3P9BJ78	AF-A0A3P9BJ78-F1			
maylandia_zebra	maylandia_zebra__ENSMZEP00005009952	maylandia_zebra|ProteinRecordID=maylandia_zebra__ENSMZEP00005009952|Gene=ENSMZEG00005007541|EnsemblGene=ENSMZEG00005007541|Protein=ENSMZEP00005009952	ENSMZEG00005007541	ENSMZEG00005007541	ENSMZEP00005009952	ENSMZEP00005009952	ortholog_one2many	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							maylandia zebra	Zebra mbuna	Zebra mbuna	ENSMZEG00005007541		ENSMZEG00005007541, Zebra mbuna	ENSMZEG00005007541, Zebra mbuna			ENSMZEP00005009952			A0A3P9BJ78							A0A3P9BJ78	AF-A0A3P9BJ78-F1			
cyprinus_carpio_carpio	cyprinus_carpio_carpio__ENSCCRP00000129229	cyprinus_carpio_carpio|ProteinRecordID=cyprinus_carpio_carpio__ENSCCRP00000129229|Gene=ENSCCRG00000069499|EnsemblGene=ENSCCRG00000069499|Protein=ENSCCRP00000129229	ENSCCRG00000069499	ENSCCRG00000069499	ENSCCRP00000112833	ENSCCRP00000129229	ortholog_one2many	Euteleostomi	teleosts	Chordata	teleosts	False	False	339	ok	ensembl							cyprinus carpio carpio	Common carp	Common carp	ENSCCRG00000069499		ENSCCRG00000069499, Common carp	ENSCCRG00000069499, Common carp			ENSCCRP00000129229			A0A9J7Y284							A0A9J7Y284	AF-A0A9J7Y284-F1			
cyprinus_carpio_carpio	cyprinus_carpio_carpio__ENSCCRP00000112833	cyprinus_carpio_carpio|ProteinRecordID=cyprinus_carpio_carpio__ENSCCRP00000112833|Gene=ENSCCRG00000077063|EnsemblGene=ENSCCRG00000077063|Protein=ENSCCRP00000112833	ENSCCRG00000077063	ENSCCRG00000077063	ENSCCRP00000112833	ENSCCRP00000112833	ortholog_one2many	Euteleostomi	teleosts	Chordata	teleosts	False	False	409	ok	ensembl							cyprinus carpio carpio	Common carp	Common carp	ENSCCRG00000077063		ENSCCRG00000077063, Common carp	ENSCCRG00000077063, Common carp			ENSCCRP00000112833			A0A9J7Y284							A0A9J7Y284	AF-A0A9J7Y284-F1			
paramormyrops_kingsleyae	paramormyrops_kingsleyae__ENSPKIP00000041502	paramormyrops_kingsleyae|ProteinRecordID=paramormyrops_kingsleyae__ENSPKIP00000041502|Gene=ENSPKIG00000018017|EnsemblGene=ENSPKIG00000018017|Protein=ENSPKIP00000041502	ENSPKIG00000018017	ENSPKIG00000018017	ENSPKIP00000041502	ENSPKIP00000041502	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	378	ok	ensembl							paramormyrops kingsleyae	Paramormyrops kingsleyae	Paramormyrops kingsleyae	ENSPKIG00000018017		ENSPKIG00000018017, Paramormyrops kingsleyae	ENSPKIG00000018017, Paramormyrops kingsleyae			ENSPKIP00000041502			A0A3B3TE05							A0A3B3TE05	AF-A0A3B3TE05-F1			
ficedula_albicollis	ficedula_albicollis__ENSFALP00000032826	ficedula_albicollis|ProteinRecordID=ficedula_albicollis__ENSFALP00000032826|Gene=ENSFALG00000003458|EnsemblGene=ENSFALG00000003458|Protein=ENSFALP00000032826	ENSFALG00000003458	ENSFALG00000003458	ENSFALP00000032826	ENSFALP00000032826	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	365	ok	ensembl							ficedula albicollis	Collared flycatcher	Collared flycatcher	ENSFALG00000003458		ENSFALG00000003458, Collared flycatcher	ENSFALG00000003458, Collared flycatcher			ENSFALP00000032826			A0A803WCX0							A0A803WCX0	AF-A0A803WCX0-F1			
aquila_chrysaetos_chrysaetos	aquila_chrysaetos_chrysaetos__ENSACCP00020014621	aquila_chrysaetos_chrysaetos|ProteinRecordID=aquila_chrysaetos_chrysaetos__ENSACCP00020014621|Gene=ENSACCG00020010064|EnsemblGene=ENSACCG00020010064|Protein=ENSACCP00020014621	ENSACCG00020010064	ENSACCG00020010064	ENSACCP00020014621	ENSACCP00020014621	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	336	ok	ensembl							aquila chrysaetos chrysaetos	Golden eagle	Golden eagle	ENSACCG00020010064		ENSACCG00020010064, Golden eagle	ENSACCG00020010064, Golden eagle			ENSACCP00020014621			A0A663ES02							A0A663ES02	AF-A0A663ES02-F1			
cynoglossus_semilaevis	cynoglossus_semilaevis__ENSCSEP00000002232	cynoglossus_semilaevis|ProteinRecordID=cynoglossus_semilaevis__ENSCSEP00000002232|Gene=ENSCSEG00000001501|EnsemblGene=ENSCSEG00000001501|Protein=ENSCSEP00000002232	ENSCSEG00000001501	ENSCSEG00000001501	ENSCSEP00000002232	ENSCSEP00000002232	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							cynoglossus semilaevis	Tongue sole	Tongue sole	ENSCSEG00000001501		ENSCSEG00000001501, Tongue sole	ENSCSEG00000001501, Tongue sole			ENSCSEP00000002232			A0A3P8UIM0							A0A3P8UIM0	AF-A0A3P8UIM0-F1			
hippocampus_comes	hippocampus_comes__ENSHCOP00000028387	hippocampus_comes|ProteinRecordID=hippocampus_comes__ENSHCOP00000028387|Gene=ENSHCOG00000021010|EnsemblGene=ENSHCOG00000021010|Protein=ENSHCOP00000028387	ENSHCOG00000021010	ENSHCOG00000021010	ENSHCOP00000028387	ENSHCOP00000028387	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	334	ok	ensembl							hippocampus comes	Tiger tail seahorse	Tiger tail seahorse	ENSHCOG00000021010		ENSHCOG00000021010, Tiger tail seahorse	ENSHCOG00000021010, Tiger tail seahorse			ENSHCOP00000028387			A0A3Q3DPD0							A0A3Q3DPD0	AF-A0A3Q3DPD0-F1			
betta_splendens	betta_splendens__ENSBSLP00000048173	betta_splendens|ProteinRecordID=betta_splendens__ENSBSLP00000048173|Gene=ENSBSLG00000022950|EnsemblGene=ENSBSLG00000022950|Protein=ENSBSLP00000048173	ENSBSLG00000022950	ENSBSLG00000022950	ENSBSLP00000048173	ENSBSLP00000048173	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	337	ok	ensembl							betta splendens	Siamese fighting fish	Siamese fighting fish	ENSBSLG00000022950		ENSBSLG00000022950, Siamese fighting fish	ENSBSLG00000022950, Siamese fighting fish			ENSBSLP00000048173														
sander_lucioperca	sander_lucioperca__ENSSLUP00000009267	sander_lucioperca|ProteinRecordID=sander_lucioperca__ENSSLUP00000009267|Gene=ENSSLUG00000004361|EnsemblGene=ENSSLUG00000004361|Protein=ENSSLUP00000009267	ENSSLUG00000004361	ENSSLUG00000004361	ENSSLUP00000009267	ENSSLUP00000009267	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	324	ok	ensembl							sander lucioperca	Pike-perch	Pike-perch	ENSSLUG00000004361		ENSSLUG00000004361, Pike-perch	ENSSLUG00000004361, Pike-perch			ENSSLUP00000009267			A0A8C9XFT0							A0A8C9XFT0	AF-A0A8C9XFT0-F1			
oncorhynchus_tshawytscha	oncorhynchus_tshawytscha__ENSOTSP00005015252	oncorhynchus_tshawytscha|ProteinRecordID=oncorhynchus_tshawytscha__ENSOTSP00005015252|Gene=ENSOTSG00005007629|EnsemblGene=ENSOTSG00005007629|Protein=ENSOTSP00005015252	ENSOTSG00005007629	ENSOTSG00005007629	ENSOTSP00005015252	ENSOTSP00005015252	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	397	ok	ensembl							oncorhynchus tshawytscha		Oncorhynchus tshawytscha	ENSOTSG00005007629		ENSOTSG00005007629, Oncorhynchus tshawytscha	ENSOTSG00005007629, Oncorhynchus tshawytscha			ENSOTSP00005015252			A0A8C8CQM0							A0A8C8CQM0	AF-A0A8C8CQM0-F1			
podarcis_muralis	podarcis_muralis__ENSPMRP00000004795	podarcis_muralis|ProteinRecordID=podarcis_muralis__ENSPMRP00000004795|Gene=ENSPMRG00000003294|EnsemblGene=ENSPMRG00000003294|Protein=ENSPMRP00000004795	ENSPMRG00000003294	ENSPMRG00000003294	ENSPMRP00000004795	ENSPMRP00000004795	ortholog_one2one	Amniota	tetrapods	Chordata	tetrapods	False	False	336	ok	ensembl							podarcis muralis	Common wall lizard	Common wall lizard	ENSPMRG00000003294		ENSPMRG00000003294, Common wall lizard	ENSPMRG00000003294, Common wall lizard			ENSPMRP00000004795			A0A670HZZ9							A0A670HZZ9	AF-A0A670HZZ9-F1			
labrus_bergylta	labrus_bergylta__ENSLBEP00000030481	labrus_bergylta|ProteinRecordID=labrus_bergylta__ENSLBEP00000030481|Gene=ENSLBEG00000023004|EnsemblGene=ENSLBEG00000023004|Protein=ENSLBEP00000030481	ENSLBEG00000023004	ENSLBEG00000023004	ENSLBEP00000030481	ENSLBEP00000030481	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	329	ok	ensembl							labrus bergylta	Ballan wrasse	Ballan wrasse	ENSLBEG00000023004		ENSLBEG00000023004, Ballan wrasse	ENSLBEG00000023004, Ballan wrasse			ENSLBEP00000030481			A0A3Q3GBC5							A0A3Q3GBC5	AF-A0A3Q3GBC5-F1			
poecilia_formosa	poecilia_formosa__ENSPFOP00000003760	poecilia_formosa|ProteinRecordID=poecilia_formosa__ENSPFOP00000003760|Gene=ENSPFOG00000003816|EnsemblGene=ENSPFOG00000003816|Protein=ENSPFOP00000003760	ENSPFOG00000003816	ENSPFOG00000003816	ENSPFOP00000003760	ENSPFOP00000003760	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							poecilia formosa	Amazon molly	Amazon molly	ENSPFOG00000003816		ENSPFOG00000003816, Amazon molly	ENSPFOG00000003816, Amazon molly			ENSPFOP00000003760			A0A087XDA7							A0A087XDA7	AF-A0A087XDA7-F1			
poecilia_latipinna	poecilia_latipinna__ENSPLAP00000002857	poecilia_latipinna|ProteinRecordID=poecilia_latipinna__ENSPLAP00000002857|Gene=ENSPLAG00000004263|EnsemblGene=ENSPLAG00000004263|Protein=ENSPLAP00000002857	ENSPLAG00000004263	ENSPLAG00000004263	ENSPLAP00000002857	ENSPLAP00000002857	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	336	ok	ensembl							poecilia latipinna	Sailfin molly	Sailfin molly	ENSPLAG00000004263		ENSPLAG00000004263, Sailfin molly	ENSPLAG00000004263, Sailfin molly			ENSPLAP00000002857			A0A3B3TQF9							A0A3B3TQF9	AF-A0A3B3TQF9-F1			
kryptolebias_marmoratus	kryptolebias_marmoratus__ENSKMAP00000007831	kryptolebias_marmoratus|ProteinRecordID=kryptolebias_marmoratus__ENSKMAP00000007831|Gene=ENSKMAG00000005878|EnsemblGene=ENSKMAG00000005878|Protein=ENSKMAP00000007831	ENSKMAG00000005878	ENSKMAG00000005878	ENSKMAP00000007831	ENSKMAP00000007831	ortholog_one2one	Euteleostomi	teleosts	Chordata	teleosts	False	False	367	ok	ensembl							kryptolebias marmoratus	Mangrove rivulus	Mangrove rivulus	ENSKMAG00000005878		ENSKMAG00000005878, Mangrove rivulus	ENSKMAG00000005878, Mangrove rivulus			ENSKMAP00000007831			A0A3Q2ZVC2							A0A3Q2ZVC2	AF-A0A3Q2ZVC2-F1			
